suite_name,exp_name,run,host_idx,mpc.script_name,mpc.domain,mpc.script_args.dataset,mpc_type,network_type,consistency_args.type,mpc_time_s,auditing_overhead_s,auditing_overhead_bytes,global_data_sent_bytes,n_rounds,share_convert_time_s,share_convert_global_bytes,poly_commit_time_s,poly_commit_global_bytes,sign_time_s,sign_global_bytes,sign_sk_time_s,sign_sk_global_bytes,Unnamed: 0,commitment_train,commitment_model,commitment_prediction_x,commitment_prediction_y,commitment_randomness,trusted_setup,signature_train,signature_modelowner,signature_computer_train,signature_computer_inference,identity_train,identity_modelowner,identity_computer_train,identity_computer_inference,storage_train,storage_inference
train_3pc_wan,wan,35,0,training,ring,cifar_alexnet,mal,wan,pc,737773.04,5826.097918697999,922668420728.0,24687843289999.996,3648497,161.469804,24466581720.0,29.507758,360.0,0.856369,2070.0,0.404508,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
train_3pc_wan,wan,35,1,training,ring,cifar_alexnet,mal,wan,pc,737773.0,5824.9119467030005,922668420728.0,24687843289999.996,3648493,161.451681,24466581720.0,29.135068,360.0,0.856181,2070.0,0.4043,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
train_3pc_wan,wan,35,2,training,ring,cifar_alexnet,mal,wan,pc,737773.0,5825.838233757001,922668420728.0,24687843289999.996,3648494,161.430284,24466581720.0,29.256771,360.0,0.85682,2070.0,0.404899,528.0,2,144,48,48,48,48,147456,192,64,64,64,96,32,96,96,496,720
train_3pc_bert,mal,1,0,training,ring,glue_qnli_bert,mal,lan,pc,2581127.6628000005,1736.100552578,1930054258282.0,5993562474830000.0,151186105,238.766399,499658098080.0,639.937901,360.0,0.018308,2070.0,0.002241,528.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
train_3pc_bert,mal,1,1,training,ring,glue_qnli_bert,mal,lan,pc,2581127.6628000005,1736.095460398,1930054258282.0,5993562474830000.0,151186094,238.683174,499658098080.0,640.192406,360.0,0.018338,2070.0,0.002218,528.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
train_3pc_bert,mal,1,2,training,ring,glue_qnli_bert,mal,lan,pc,2581127.6388000003,1741.024196669,1930054258282.0,5993562474830000.0,151186105,238.558309,499658098080.0,641.23166,360.0,0.018345,2070.0,0.002268,528.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
train_3pc_bert,sh,1,0,training,ring,glue_qnli_bert,sh,lan,pc,483230.84742000006,665.162850039,75947512906.0,693504329127999.9,33159353,45.613728,19688868648.0,316.782586,168.0,0.007766,726.0,0.000521,96.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
train_3pc_bert,sh,1,1,training,ring,glue_qnli_bert,sh,lan,pc,483236.19522000005,674.395518607,75947512906.0,693504329127999.9,32552244,45.341036,19688868648.0,327.473759,168.0,0.007704,726.0,0.000364,96.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
train_3pc_bert,sh,1,2,training,ring,glue_qnli_bert,sh,lan,pc,483236.19372000004,676.1071241,75947512906.0,693504329127999.9,33159353,45.214809,19688868648.0,328.18044,168.0,0.007501,726.0,0.000326,96.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
train_3pc_bert_wan,wan_sh,5,0,training,ring,glue_qnli_bert,sh,wan,pc,10818101.249400001,1305.554130126,75947512906.0,691682695720000.0,6413307,209.05597,19688868648.0,327.840749,168.0,0.289387,726.0,0.08073,96.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
train_3pc_bert_wan,wan_sh,5,1,training,ring,glue_qnli_bert,sh,wan,pc,10818119.956000002,1272.270654198,75947512906.0,691682695720000.0,5806208,208.957314,19688868648.0,292.051373,168.0,0.289369,726.0,0.080975,96.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
train_3pc_bert_wan,wan_sh,5,2,training,ring,glue_qnli_bert,sh,wan,pc,10818119.915500002,1319.586028212,75947512906.0,691682695720000.0,6413307,209.227906,19688868648.0,336.117987,168.0,0.289671,726.0,0.081055,96.0,3,144,48,48,48,48,4718592,192,64,64,64,96,32,96,96,496,720
train_3pc_bert,mal,3,0,training,ring,glue_qnli_bert,mal,lan,cerebro,2642147.0532,23073721.472065706,2.377770857043116e+16,5993562474830000.0,151186105,244.519779,499658098080.0,0.000191,0.0,0.019003,2070.0,0.001923,528.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
train_3pc_bert,mal,3,1,training,ring,glue_qnli_bert,mal,lan,cerebro,2642147.0612,23073723.013642274,2.377770857043116e+16,5993562474830000.0,151186094,241.304068,499658098080.0,0.000397,0.0,0.018979,2070.0,0.001983,528.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
train_3pc_bert,mal,3,2,training,ring,glue_qnli_bert,mal,lan,cerebro,2642147.0601999997,23073714.982772823,2.377770857043116e+16,5993562474830000.0,151186105,241.420105,499658098080.0,0.00029,0.0,0.018871,2070.0,0.00197,528.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
train_3pc_bert,sh,3,0,training,ring,glue_qnli_bert,sh,lan,cerebro,484218.43882000004,9704302.22172919,566493734735480.0,693504329127999.9,33159353,45.22124,19688868648.0,0.00014,0.0,0.007145,726.0,0.000329,96.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
train_3pc_bert,sh,3,1,training,ring,glue_qnli_bert,sh,lan,cerebro,484223.6261200001,9704293.74510815,566493734735480.0,693504329127999.9,32552244,45.762489,19688868648.0,0.000196,0.0,0.007326,726.0,0.000319,96.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
train_3pc_bert,sh,3,2,training,ring,glue_qnli_bert,sh,lan,cerebro,484223.62372000003,9704299.809727341,566493734735480.0,693504329127999.9,33159353,45.549843,19688868648.0,0.000175,0.0,0.007238,726.0,0.000208,96.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
train_3pc_bert_wan,wan_sh,3,0,training,ring,glue_qnli_bert,sh,wan,cerebro,10800301.268400002,4040674775.5127115,566493734735480.0,691682695720000.0,6413307,210.110979,19688868648.0,0.040735,0.0,0.289691,726.0,0.081025,96.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
train_3pc_bert_wan,wan_sh,3,1,training,ring,glue_qnli_bert,sh,wan,cerebro,10800319.971,4040674774.9517746,566493734735480.0,691682695720000.0,5806208,212.644669,19688868648.0,0.040396,0.0,0.289629,726.0,0.080801,96.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
train_3pc_bert_wan,wan_sh,3,2,training,ring,glue_qnli_bert,sh,wan,cerebro,10800319.925300002,4040674795.9754725,566493734735480.0,691682695720000.0,6413307,211.436425,19688868648.0,0.040415,0.0,0.28996,726.0,0.08105,96.0,11,7861254240,2740691040,3145728,32,32,0,192,64,64,64,96,32,96,96,10601945568,10605091456
train_3pc_bert,mal,5,0,training,ring,glue_qnli_bert,mal,lan,sha3s,2688169.3246,250288.67375554598,30899745678598.0,5993562474830000.0,151186105,,,0.001421,0.0,0.018825,2070.0,0.003154,528.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
train_3pc_bert,mal,5,1,training,ring,glue_qnli_bert,mal,lan,sha3s,2688168.2446,250288.04531477697,30899745678598.0,5993562474830000.0,151186094,,,0.000199,0.0,0.018697,2070.0,0.003161,528.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
train_3pc_bert,mal,5,2,training,ring,glue_qnli_bert,mal,lan,sha3s,2688169.3256,250288.96890102897,30899745678598.0,5993562474830000.0,151186105,,,0.000156,0.0,0.018698,2070.0,0.00319,528.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
train_3pc_bert,sh,5,0,training,ring,glue_qnli_bert,sh,lan,sha3s,486989.63748,92970.89987944899,1402302951222.0,693504329127999.9,33159353,,,0.000178,0.0,0.007056,726.0,0.000218,96.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
train_3pc_bert,sh,5,1,training,ring,glue_qnli_bert,sh,lan,sha3s,486994.10158,92970.80395432799,1402302951222.0,693504329127999.9,32552244,,,0.000129,0.0,0.007179,726.0,0.000231,96.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
train_3pc_bert,sh,5,2,training,ring,glue_qnli_bert,sh,lan,sha3s,486994.10288,92970.42811210098,1402302951222.0,693504329127999.9,33159353,,,0.000225,0.0,0.007101,726.0,0.000212,96.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
train_3pc_bert_wan,wan_sh,1,0,training,ring,glue_qnli_bert,sh,wan,sha3s,10749679.713700002,9565642.147104036,1373811951222.0,691682695720000.0,6413307,,,0.040719,0.0,0.289453,726.0,0.081017,96.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
train_3pc_bert_wan,wan_sh,1,1,training,ring,glue_qnli_bert,sh,wan,sha3s,10749699.556000002,9565642.19140413,1373811951222.0,691682695720000.0,5806208,,,0.040436,0.0,0.28929,726.0,0.080766,96.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
train_3pc_bert_wan,wan_sh,1,2,training,ring,glue_qnli_bert,sh,wan,sha3s,10749699.351300001,9565642.17304114,1373811951222.0,691682695720000.0,6413307,,,0.040408,0.0,0.289394,726.0,0.081054,96.0,15,96,32,32,32,32,0,192,64,64,64,96,32,96,96,416,608
